ISFP	i cried on my 18th birthday . i thought 17 was such a nice age . you are young enough to get away with things , but you are old enough , too .
INFP	man has no body distinct from his soul for that called body is a portion of soul discerned by the five senses , the chief inlets of soul in this age .
ESTJ	swing voters are more appropriately known as the idiot voters  because they have no set of philosophical principles . by the age of fourteen , you are either a conservative or a liberal if you have an iq above a toaster .
INFJ	what is an adult ? a child blown up by age .
INTP	intelligent life on a planet comes of age when it first works out the reason for its own existence .
ESTP	i think we ought to raise the age at which juveniles can have a gun .
INTP	i was confirmed at my prep school at the age of 13 .
ESFJ	and i am afraid , in this day and age , trust , which i count so , you know , i love loyalty . i love trust .
ENFJ	what turns me on about the digital age , what excited me personally , is that you have closed the gap between dreaming and doing . you see , it used to be that if you wanted to make a record of a song , you needed a studio and a producer . now , you need a laptop .
ESFJ	i wanted to be a teacher . i love children , so i wanted to deal with children . then i wanted to be a veterinarian . but by the age of ten or eleven , when i opened my mouth and said , oh , god , what s this ?  i kind of knew teaching and being a veterinarian were gon na have to wait .
INFP	it seems as if an age of genius must be succeeded by an age of endeavour riot and extravagance by cleanliness and hard work .
ISFP	i believe we should encourage children to sing and play instruments from an early age .
ESTJ	i am at peace with myself and where i am . in the past , i was always looking to see how everybody else was doing . i was not competitive , i was comparative . i just wanted to be where everybody else was . now i have gotten to an age when i am not comparing anymore .
ESTP	we have entered an age in which education is not just a luxury permitting some men an advantage over others . it has become a necessity without which a person is defenseless in this complex , industrialized society . we have truly entered the century of the educated man .
INFJ	it is old age , rather than death , that is to be contrasted with life . old age is life s parody , whereas death transforms life into a destiny : in a way it preserves it by giving it the absolute dimension . death does away with time .
INFP	it s not catastrophes , murders , deaths , diseases , that age and kill us it s the way people look and laugh , and run up the steps of omnibuses .
INTP	it s really amazing that in the age of unbelief , as a smart man called it , there is not even more fraud . after all , with no god , there s no one to ever call you to account , and no accounting at all if you can get away with it .
ISFP	in fact , my courage and my bravery at a young age was the thing i was bullied for , a kind of who do you think you are ? 
INTJ	people until i was 60 would always say they thought i looked younger , which i think , without flattering myself , i did , but i think i certainly have , as george orwell says people do after a certain age , the face they deserve .
INFP	o love , if i regret the age when one savors you , it is not for the hour of pleasure , but for the one that follows it .
ISFP	i am well past the age where i am acceptable . you get to a certain age and you are forbidden access . you are not going to get the kind of coverage that you would like in music magazines , you are not going to get played on radio and you are not going to get played on television . i have to survive on word of mouth .
INTJ	well , i am in my 60s now . i finally look it , i think . people until i was 60 would always say they thought i looked younger , which i think , without flattering myself , i did , but i think i certainly have , as george orwell says people do after a certain age , the face they deserve .
INTJ	bombing afghanistan back into the stone age  was quite a favourite headline for some wobbly liberals . the slogan does all the work . but an instant s thought shows that afghanistan is being , if anything , bombed out of the stone age .
ENFP	of course , the ideal scenario for parenting is obviously two parents of a mature age .
ENFP	you know what makes me feel old ? when i see girls who are 20-something , or the new crop of actresses , and think , are not we kind of the same age ?
ENTP	i will tell you , there is nothing better in life than being a late bloomer . i believe that success can happen at any time and at any age .
INFP	you get to a certain age where you prepare yourself for happiness . sometimes you never remember to actually get happy .
INFJ	if you age with somebody , you go through so many roles - you are lovers , friends , enemies , colleagues , strangers you are brother and sister . that s what intimacy is , if you are with your soulmate .
ESFJ	with age , you see people fail more . you see yourself fail more . how do you keep that fearlessness of a kid ? you keep going . luckily , i am not afraid to make a fool of myself .
ISFJ	i am not as far along as jack nicklaus was at this age , but i am trying .
INFP	you d think that in this age , especially in the 21st century - especially with all the technology and all the discoveries that we have made - that we would figure out how to tackle abuse .
ENTP	i never - you know also one of the things that would save me for a man my age , it was not that easy to lose that much weight and fall down and look like something draped .
ESTP	my justification is that most people my age spend a lot of time thinking about what they are going to do for the next five or ten years . the time they spend thinking about their life , i just spend drinking .
INFJ	at a certain age it just became apparent to me that this was probably the work that i would have to do .
ESFJ	why should 20-year-olds only be considered sexy ? i think we get better with age .
INTP	to be free in an age like ours , one must be in a position of authority . that in itself would be enough to make me ambitious .
INFJ	i remember at the age of five travelling on a trolley car with my mother past a group of women on a picket line at a textile plant , seeing them being viciously beaten by security people . so that kind of thing stayed with me .
ISTP	i am asked all the time in interviews about who i am , and i know a few people my age who have a strong sense of self , but i could not say i know myself and sum it up and give it to you in a little package . i do not know myself at all yet .
ENFP	every time i see something terrible , it s like i see it at age 19 . i keep a freshness that way .
ENFP	does age matter ? time does not matter .
ESTP	age is the first limitation on roles that i have ever had to encounter , and i hit that awhile ago .
ESTP	i ca not hit on women in public any more . i did not decide this it just does not feel right at my age .
ENFJ	i knew at an early age i wanted to act . acting was always easy for me . i do not believe in predestination , but i do believe that once you get where ever it is you are going , that is where you were going to be .
ISFP	even from a very early age , i knew i did not want to miss out on anything life had to offer just because it might be considered dangerous .
ENFJ	i was a mixture of being incredibly old for my age and incredibly backwards . i was born quite old , but then i stopped growing . i lived with my mum and dad till i was 30 .
ESFJ	craziest thing i have done for love is getting married . i think it s crazy . i think it s crazy , crazy , crazy . i am never going to say i would not do it again but i have to make sure it s love and not settling for the i have to do this by a certain age ,  which is kind of what i did .
INFP	you never choose the way that you are raised , it s just the way that you were raised , but you do get to a certain age where you are in a position to question the expectations of you and the way that you have been formed by your surroundings .
ENTP	no , no , i was only funny on stage , really . i , i , think i was funny as a person toward my classmates when i was very young . you know , when i was a child , up to about the age of 12 .
ISTJ	i never had little brothers , so i was totally not used to hearing a lot of cussing at a young age ! i learned what pull my finger  meant the hard way .
ENTP	i wrote a screenplay for a sweet valley high  adaptation , and it s really amazing to me how many women who are my age have responded to the idea and are excited about the movie .
ISTP	my best friend just had a baby , and she s my age . so i am a godmom now , which is crazy .
ISTP	i think i am a bit less inhibited , and not thinking too much before speaking . it s not about being shameful , i am just a bit more unabashedly myself because of this thing , and it probably started at age 15 . i can be around people and say what i think without fear .
INFJ	the divine right of husbands , like the divine right of kings , may , it is hoped , in this enlightened age , be contested without danger .
INFJ	in every age there has been a stream of popular opinion that has carried all before it , and given a family character , as it were , to the century .
INFP	look , demanding somebody do anything in this day and age is not going to fly .
INFP	i was very successful from a very early age , and i want to keep it .
ENTJ	i do not believe in happy endings , but i do believe in happy travels , because ultimately , you die at a very young age , or you live long enough to watch your friends die . it s a mean thing , life .
ENTP	you can have a spiritual awakening and discover a new side of you at any age . and best of all , love can happen at any age . life can just start to get exciting when you are in your 40s and 50s . you have to believe that .
ESTP	america does not reward people of my age , either in day-to-day life or for their performances .
ENFJ	people tend to become more emotionally intelligent as they age and mature .
ESFJ	with age , you get to a place where you do not want to knock people out . you just want to give people a hug .
ESTJ	situational unawareness in the private marketplace or on the battlefield will cost you your livelihood or your life . in the age of obama , however , such willful ignorance is a job prerequisite . the less you know the better .
ENFP	i want to be part of the resurgence of things that are tangible , beautiful and soulful , rather than just give in to the digital age . but when i talk to people about this they just say , yeah , i know what you mean ,  and stare at their mobiles .
ISTP	the idea of regretting not doing this seemed insane to me . sitting in the corner at a bar at age 60 , saying : i could have been bond . buy me a drink .  that s the saddest place i could be . at least now at 60 i can say : i was bond . now buy me a drink . 
INFJ	it s not the normal way to look at things but i experienced death at a really young age and because of that it s been part of my mental landscape that death is really very possible .
INFJ	i have an enormous respect for my mother who at the age of 39 raised three children , and i grew up with my grandmother in the household . and so it was a really strong household of women - my poor brother ! it was great growing up with so many generations of women .
ENFJ	it lies in human nature that where you experience your first laughs , you also remember the age kindly .
ESFP	michelle pfeiffer has not been finding a lot of work recently because she does not like what a woman her age is offered . that s a real double standard . you get sean connery , who gets older and older , still playing opposite young ladies , but it does not work the other way around .
ENTJ	even one voice can be heard loudly all over the world in this day and age .
ENTJ	at this age , i should be leading a quiet life .
ISFJ	no , but way before that , i have been doing little dances in movies for years . yeah , that was an amazing chance . you know , at my age to be able to do a music dance video , very unusual .
ISFJ	there probably are not a lot of actors my age who tap dance .
ISTP	i started auditioning when i was about 10 and i did not get my first job until i was 12 , and two years at that age is really hard .
INTJ	i think women get caught up too much in having a plan - i am going to get married at this age i am going to have a kid at this age  - and then they just try to find a guy who will fit into that picture . i do not want my life to be based on that .
ENFP	i think you ca not really escape any kind of spiritual education as a child , whether it s new age or judaism or buddhism or whatever it is . you ca not escape it , even if you completely disagree with it , you still have it as a foundation that you base things off of .
ESFJ	we live in an age , in an era where there is so much negativity , there is so much violence in the world , there is so much unrest and people are at war , that i wanted to promote the word love and red signifies love .
INFP	at a young age , i was interested in comic books , which was really how i learnt to read . the name cage came from a comic book character called power man .
ESFP	i ca not wait to be that age and hanging out with a bunch of people hanging out all day playing golf and going to the beach , all my own age . we d be laughing and having a good time and getting loopy on our prescription drugs . driving golf carts around . i ca not wait .
ESFP	i would love a family . i am at the age where the wish for a child gets stronger . but who knows .
ESFP	i love physical kinds of comedy and getting down and dirty and doing stunts . when i was growing up , i was always getting into fights with guys and usually punching out boys my age because i was a lot bigger and tougher . so i am naturally accustomed to putting myself into the headspace of a girl who can take care of herself .
ENTJ	maybe it is something to do with age , but i have become fonder of poetry than of prose .
INFJ	i grew up on the golden age of children s tv .
INFJ	you need some insecurity if you are an actor . it keeps the pot boiling . i have not yet started to think about retiring . i was shocked when i heard about paul newman retiring at age 82 . most actors just fade away like old soldiers .
INFP	the age thing really bugs me . do people have more of a right to not like what i say because i am 19 ?
INTP	by the age of 9 or 10 , i knew that i had to cut my own cloth and make my own way .
INTP	when you are my age and you see a story , you better go for it pretty quickly . i d just like to get a few more novels under my belt .
INTP	i do not know whether it s age or maturity , but i certainly find myself committed more and more to the looser forms of western democracy at any price .
INFP	i try to write lyrics so that they wo not age , which sort of leaves you with the big subjects like death and love and sex and violence .
ENTP	in the modern media age we are rarely surprised by what we see . whether it s on television or film or in the theatre , everything is so advertised , so trailed , that most entertainment is merely what you thought it was going to be like .
INFP	maybe i will be a feminist in my old age .
INFP	i feel the 21st century is another new age . not only can we collaborate again with nature , but we have to . it s an emergency .
ISFP	i d date someone younger or older age does not matter to me . or looks , really - it s all about maturity .
ISTP	i wanted to be a forest ranger or a coal man . at a very early age , i knew i did not want to do what my dad did , which was work in an office .
ISTP	parenting is an impossible job at any age .
INFP	you get to a certain age and you just want to prove that you can still rock - that you have still got it .
INFP	i always thought that i might retire from any form of sexuality by the age of 40 and just become a dignified older person .
INFP	well , once you have resigned yourself to the fact that you are the more mature pop performer and you are past the age you ever thought you would do it , you might as well do it as long as you can . as long as i can still lift a microphone , then i will do it , you know .
ESTJ	i think it s hard , the fact that there s a certain age that we ca not have kids anymore .
ENFP	my mother was 45 when she had me , so when i was in high school my parents were the same age as my friends  grandparents .
ISTP	despite what anti-aging ads say , growing older can be better . i feel better in my skin , 100 percent . you have greater effects of gravity , but the better sense of yourself you have is something i would not trade . women who lie about their age - why ? 
ISTP	for the moment i prefer to be a beautiful woman of my age than try desperately to look 30 .
INFJ	to write a story about new york that only deals with people in your age and socioeconomic bracket , that feels dishonest to me . so much of new york comes from everyone bumping into each other .
ESFP	i have always been intrigued by color and by interesting hair . i was one of those weird little girls doing my own hair at the age of 9 . i was , like , getting weird gels and new brushes and cornrow holders . i would tweak and perm at the age of 13 .
ISTP	my parents got married late and they had kids late , so i never felt a social or cultural thing to be married or pregnant or a homeowner by a certain age .
ISTP	i am a pretty big dork . it s crazy . i am one of those people who grew up with all kinds of musicals , but i was right at that age where rent  was a big deal for me and for my friends .
ISTP	my parents were really , really cool about supporting what i wanted to do at a really young age . i think i was about 10 when i caught the bug . they would drive me down to new york if there were auditions . when i was 12 , i did this show on broadway called high society ,  so we moved to new york for the run of that .
INFP	well , my son really loves wildlife . and everytime he draws a polar bear i want to tell him there probably wo not any by the time ... he s my age . that s kinda hard to deal with .
INFP	traveling to russia and germany and being able to see the world at a young age was really cool for me , and i really liked that .
ESFP	i think the most exciting thing is that you expect people our age to know the music , but actually a lot of kids know the music , and if anything is left , we have left really good music , and that s the important part , not the mop-tops or whatever .
INTP	it is strange to be known so universally and yet to be so lonely .
ISFP	it s often just enough to be with someone . i do not need to touch them . not even talk . a feeling passes between you both . you are not alone .
ISTJ	associate with men of good quality if you esteem your own reputation for it is better to be alone than in bad company .
ISFP	i restore myself when i am alone .
ISFP	i have to be alone very often . i d be quite happy if i spent from saturday night until monday morning alone in my apartment . that s how i refuel .
ISFP	i do not want to be alone , i want to be left alone .
ESFP	you can not be lonely if you like the person you are alone with .
ENFP	if it s true that our species is alone in the universe , then i d have to say the universe aimed rather low and settled for very little .
INTJ	every man must do two things alone he must do his own believing and his own dying .
ESFJ	loneliness is my least favorite thing about life . the thing that i am most worried about is just being alone without anybody to care for or someone who will care for me .
ESFJ	i finally faced the fact that it is not a crime not having friends . being alone means you have fewer problems .
INFP	the only real progress lies in learning to be wrong all alone .
INTJ	if you are lonely when you are alone , you are in bad company .
ENTP	we are rarely proud when we are alone .
INTJ	it s an interesting combination : having a great fear of being alone , and having a desperate need for solitude and the solitary experience . that s always been a tug of war for me .
ENFP	still and all , why bother ? here s my answer . many people need desperately to receive this message : i feel and think much as you do , care about many of the things you care about , although most people do not care about them . you are not alone .
ISFP	there s a tremendous difference between alone and lonely . you could be lonely in a group of people . i like being alone . i like eating by myself . i go home at night and just watch a movie or hang out with my dog . i have to exert myself and really say , oh god , i have got to see my friends cause i am too content being by myself .
ISFP	the best part about being alone is that you really do not have to answer to anybody . you do what you want .
INFP	i have so many different personalities in me and i still feel lonely .
ISTJ	every man is born as many men and dies as a single one .
INFP	i think i jump around more when i am alone .
ISFP	for beautiful eyes , look for the good in others for beautiful lips , speak only words of kindness and for poise , walk with the knowledge that you are never alone .
INFJ	before the throne of the almighty , man will be judged not by his acts but by his intentions . for god alone reads our hearts .
ISFP	it s better to be unhappy alone than unhappy with someone - so far .
ISTJ	nothing in this world can take the place of persistence . talent will not nothing is more common than unsuccessful people with talent . genius will not unrewarded genius is almost a proverb . education will not the world is full of educated failures . persistence and determination alone are omnipotent .
INFJ	every government degenerates when trusted to the rulers of the people alone . the people themselves are its only safe depositories .
INFJ	it is error alone which needs the support of government . truth can stand by itself .
ENFP	the best remedy for those who are afraid , lonely or unhappy is to go outside , somewhere where they can be quiet , alone with the heavens , nature and god . because only then does one feel that all is as it should be .
INTJ	our lord has written the promise of resurrection , not in books alone , but in every leaf in springtime .
ESFP	i think this is the most extraordinary collection of talent , of human knowledge , that has ever been gathered at the white house - with the possible exception of when thomas jefferson dined alone .
INFJ	one travels more usefully when alone , because he reflects more .
ENTP	each player must accept the cards life deals him or her : but once they are in hand , he or she alone must decide how to play the cards in order to win the game .
ISTJ	it is better to be alone than in bad company .
INTJ	perhaps i know best why it is man alone who laughs he alone suffers so deeply that he had to invent laughter .
ENTP	to follow by faith alone is to follow blindly .
ESFP	unconditional war can no longer lead to unconditional victory . it can no longer serve to settle disputes ... can no longer be of concern to great powers alone .
ISFP	i have noticed ... that men usually leave married women alone and are inclined to treat all wives with respect . this is no great credit to married women .
ISFP	i am alone i am always alone no matter what .
ISFP	some of my foster families used to send me to the movies to get me out of the house and there i d sit all day and way into the night . up in front , there with the screen so big , a little kid all alone , and i loved it . i loved anything that moved up there and i did not miss anything that happened and there was no popcorn either .
ISFP	a woman ca not be alone . she needs a man . a man and a woman support and strengthen each other . she just ca not do it by herself .
ISFP	i used to think as i looked out on the hollywood night , there must be thousands of girls sitting alone like me dreaming of being a movie star .  but i am not going to worry about them . i am dreaming the hardest .
INTJ	reason is not automatic . those who deny it can not be conquered by it . do not count on them . leave them alone .
INTJ	the doer alone learneth .
INTJ	god writes the gospel not in the bible alone , but also on trees , and in the flowers and clouds and stars .
ISTJ	it is far better to be alone , than to be in bad company .
INFP	ah , mon cher , for anyone who is alone , without god and without a master , the weight of days is dreadful .
INTJ	grant that i may not pray alone with the mouth help me that i may pray from the depths of my heart .
ENTP	time , which alone makes the reputation of men , ends by making their defects respectable .
INTJ	blood alone moves the wheels of history .
ISTP	i mean , i have always been a libertarian . leave everybody alone . let everybody else do what they want . just stay out of everybody else s hair .
ISFJ	even though i love solar and love wind , like most people do , i like the renewable sources , they alone are not going to get america energy independent .
INTJ	there are two types of poor people , those who are poor together and those who are poor alone . the first are the true poor , the others are rich people out of luck .
ISFP	i do not think i could live without hair , makeup and styling , let alone be the performer i am . i am a glamour girl through and through . i believe in the glamorous life and i live one .
ISTJ	just as a cautious businessman avoids investing all his capital in one concern , so wisdom would probably admonish us also not to anticipate all our happiness from one quarter alone .
ESFJ	when i decided to be a singer , my mother warned me i d be alone a lot . basically we all are . loneliness comes with life .
ESTJ	no nation can meet the world s challenges alone .
ISTJ	no enterprise can exist for itself alone . it ministers to some great need , it performs some great service , not for itself , but for others or failing therein , it ceases to be profitable and ceases to exist .
INTJ	the radiation left over from the big bang is the same as that in your microwave oven but very much less powerful . it would heat your pizza only to minus 271.3*c - not much good for defrosting the pizza , let alone cooking it .
INTP	woman is fine for her own satisfaction alone . no man will admire her the more , no woman will like her the better for it . neatness and fashion are enough for the former , and a something of shabbiness or impropriety will be most endearing to the latter .
INTP	a well-instructed people alone can be permanently a free people .
ESFP	success comes when people act together failure tends to happen alone .
ISFP	thank you for leaving us alone but giving us enough attention to boost our egos .
INTP	the two operations of our understanding , intuition and deduction , on which alone we have said we must rely in the acquisition of knowledge .
INTJ	change alone is unchanging .
INFP	plant and your spouse plants with you weed and you weed alone .
ESTP	early on , if i was alone two three nights in a row , i d start writing poems about suicide .
INFP	when you are surrounded by all these people , it can be even lonelier than when you are by yourself . you can be in a huge crowd , but if you do not feel like you can trust anybody or talk to anybody , you feel like you are really alone .
ESTP	the momentum of freedom in our world is unmistakable - and it is not carried forward by our power alone . we can trust in that greater power who guides the unfolding of the years . and in all that is to come , we can know that his purposes are just and true .
ISFP	i do not even know how to use a parking meter , let alone a phone box .
INTP	to the press alone , chequered as it is with abuses , the world is indebted for all the triumphs which have been gained by reason and humanity over error and oppression .
INTP	to love our neighbor as ourselves is such a truth for regulating human society , that by that alone one might determine all the cases in social morality .
INFP	sensual love deceives one as to the nature of heavenly love it could not do so alone , but since it unconsciously has the element of heavenly love within it , it can do so .
INFP	for what harley street specialist has time to understand the body , let alone the mind or both in combination , when he is a slave to thirteen thousand a year ?
INFP	rigid , the skeleton of habit alone upholds the human frame .
INFP	it is not necessary that you leave the house . remain at your table and listen . do not even listen , only wait . do not even wait , be wholly still and alone . the world will present itself to you for its unmasking , it can do no other , in ecstasy it will writhe at your feet .
ISFJ	i am done with men ... i am going to be alone . i have no luck with relationships . i do not think i am made for marriage .
ENTP	no woman has to be a victim of physical abuse . women have to feel like they are not alone .
ESFP	victims always feel alone and helpless .
ISFP	it s time to end the cruel slaughter of whales and leave these magnificent creatures alone .
ENFP	the best thing i have learned is , if you are going out , never go out alone - you leave yourself vulnerable . if you have got someone else there you trust , they can say , be wary of that person . i probably used to be too trusting of people .
ISFP	another thing to do with the blues is how they were recorded . they were done on the quick , and some of that stuff was made on wire , not even tape , let alone digital .
ENTP	this avidity alone , of acquiring goods and possessions for ourselves and our nearest friends , is insatiable , perpetual , universal , and directly destructive of society .
ESFJ	if i want to be alone , some place i can write , i can read , i can pray , i can cry , i can do whatever i want - i go to the bathroom .
ENFP	i love clothes , but i do not know what to put on myself , let alone others . i have a lot of help getting dressed .
ISFJ	testing oneself is best when done alone .
INFP	if i was writing songs just for me i d only play them in my living room , alone .
ESTP	the majority does not rule in america , but the minority should not hijack it . and it s because we are afraid . they have isolated us and made us feel as though we are alone . we are not .
ENTP	belief is nothing but a more vivid , lively , forcible , firm , steady conception of an object , than what the imagination alone is ever able to attain .
INFJ	where i come from , it was a heresy to say you wanted to be in movies , leave alone american movies .
ENTJ	as strong as the united states is , we ca not deal with terrorism alone .
ESFP	i get a friend to travel with me ... i need somebody to bring me back to who i am . it s hard to be alone .
ENFJ	u2 is an original species ... there are colours and feelings and emotional terrain that we occupy that is ours and ours alone .
ESTP	i am a dad , and i no longer see a way for my kids to even inherit the money that i am making , let alone go out there , have an idea , and create it in their own lifetime .
ENTP	i absolutely relate to being alone in squalor , trying to come up with something adequate . i relate to that , and i have been known to crawl out of bed and drink out of a 2-liter bottle of diet coke .
ISFP	i never knew i d be in a musical , let alone win an award for one .
INFP	i got a lot of problems , but i am really good at intuiting what i need to do to be happy with whatever i create . i know when to stop myself , i know when to start , i know when to leave something alone . i guess i just kind of indulge that completely , and so i just take my time .
ESTP	what i am trying to do is get this message out about self-empowerment , entrepreneurial spirit and true americanism - the way we were when we changed the world , when edison was alone , failing his 2,000th time on the lightbulb .
ESTP	a country is made not by policy alone , but by its music , its entertainment shows , all of it .
INFP	because for whatever reason , even though i want to stay home all the time and be left alone , i want to tell the world who i am now .
ENTP	i do not think i ever got the hang of the writers  room . i love collaborating with people , but i really do my best work alone , and i think i would want to - if i did something again , i think i d want to take total ownership the way aaron sorkin or david kelley does .
ENFJ	the attempt to devote oneself to literature alone is a most deceptive thing , and often , paradoxically , it is literature that suffers for it .
ENFJ	our future can not depend on the government alone . the ultimate solutions lie in the attitudes and the actions of the american people .
ISTJ	the fuhrer alone is the present and future german reality and its law . learn to know ever more deeply : from now on every single thing demands decision , and every action responsibility .
ESFP	the music industry is a strange combination of having real and intangible assets : pop bands are brand names in themselves , and at a given stage in their careers their name alone can practically gaurantee hit records .
INFJ	he alone is free who lives with free consent under the entire guidance of reason .
INFJ	only that thing is free which exists by the necessities of its own nature , and is determined in its actions by itself alone .
ESFJ	when i decided to be a singer , my mother warned me i d be alone a lot . basically we all are .
ESFJ	well , i am not a member of the permanent political establishment , and i have learned quickly these last few days that if you are not a member in good standing of the washington elite , then some in the media consider a candidate unqualified for that reason alone .
ISTP	one of the places where we lived when i was growing up had this big wood out the back . and starting when i was about 8 , i used to enjoy just walking alone through the wood late . eleven p.m . midnight . later .
ISTJ	the flesh endures the storms of the present alone the mind , those of the past and future as well as the present . gluttony is a lust of the mind .
INFP	from 18 to 22 , i was alone , living in l.a. with a bunch of friends , partying .
ISFP	i am not at the point where i d feel safe in a house alone . i would be really scared . i am the kind of person that when i get up to go use the bathroom i have this big long hallway , and i just know someone s going to jump out and get me .
INFP	i may be alone in this , but i do sense the power of film , in that movies have the ability to literally change people s minds . that s pretty powerful stuff when you consider that .
ENTJ	i think sometimes if you are alone , you are freer because your time is your own .
ENTJ	one person alone ca not do anything as important as bringing genuine democracy to a country .
ISFJ	whatever my individual desires were to be free , i was not alone . there were many others who felt the same way .
ISFP	i have my best ideas when i am alone .
ISFP	the best part about being with a group is that you do not have to do everything alone . you are with your friends .
ESFP	our country will , i believe , sooner forgive an officer for attacking an enemy than for letting it alone .
