ENFP	Every time I see something terrible , it 's like I see it at age 19 . I keep a freshness that way .
ENFP	Does age matter ? Time does n't matter .
ESTP	Age is the first limitation on roles that I 've ever had to encounter , and I hit that awhile ago .
ESTP	I ca n't hit on women in public any more . I did n't decide this it just does n't feel right at my age .
ENFJ	I knew at an early age I wanted to act . Acting was always easy for me . I do n't believe in predestination , but I do believe that once you get where ever it is you are going , that is where you were going to be .
ISFP	Even from a very early age , I knew I did n't want to miss out on anything life had to offer just because it might be considered dangerous .
ENFJ	I was a mixture of being incredibly old for my age and incredibly backwards . I was born quite old , but then I stopped growing . I lived with my mum and dad till I was 30 .
ESFJ	Craziest thing I 've done for love is getting married . I think it 's crazy . I think it 's crazy , crazy , crazy . I 'm never going to say I would n't do it again but I have to make sure it 's love and not settling for the 'I have to do this by a certain age , ' which is kind of what I did .
INFP	You never choose the way that you 're raised , it 's just the way that you were raised , but you do get to a certain age where you 're in a position to question the expectations of you and the way that you 've been formed by your surroundings .
ENTP	No , no , I was only funny on stage , really . I , I , think I was funny as a person toward my classmates when I was very young . You know , when I was a child , up to about the age of 12 .
ISTJ	I never had little brothers , so I was totally not used to hearing a lot of cussing at a young age ! I learned what 'pull my finger ' meant the hard way .
ENTP	I wrote a screenplay for a 'Sweet Valley High ' adaptation , and it 's really amazing to me how many women who are my age have responded to the idea and are excited about the movie .
ISTP	My best friend just had a baby , and she 's my age . So I 'm a godmom now , which is crazy .
ISTP	I think I 'm a bit less inhibited , and not thinking too much before speaking . It 's not about being shameful , I 'm just a bit more unabashedly myself because of this thing , and it probably started at age 15 . I can be around people and say what I think without fear .
INFJ	The divine right of husbands , like the divine right of kings , may , it is hoped , in this enlightened age , be contested without danger .
INFJ	In every age there has been a stream of popular opinion that has carried all before it , and given a family character , as it were , to the century .
INFP	Look , demanding somebody do anything in this day and age is not going to fly .
INFP	I was very successful from a very early age , and I want to keep it .
ENTJ	I do n't believe in happy endings , but I do believe in happy travels , because ultimately , you die at a very young age , or you live long enough to watch your friends die . It 's a mean thing , life .
ENTP	You can have a spiritual awakening and discover a new side of you at any age . And best of all , love can happen at any age . Life can just start to get exciting when you 're in your 40s and 50s . You have to believe that .
ESTP	America does n't reward people of my age , either in day-to-day life or for their performances .
ENFJ	People tend to become more emotionally intelligent as they age and mature .
ESFJ	With age , you get to a place where you do n't want to knock people out . You just want to give people a hug .
ESTJ	Situational unawareness in the private marketplace or on the battlefield will cost you your livelihood or your life . In the Age of Obama , however , such willful ignorance is a job prerequisite . The less you know the better .
ENFP	I want to be part of the resurgence of things that are tangible , beautiful and soulful , rather than just give in to the digital age . But when I talk to people about this they just say , 'Yeah , I know what you mean , ' and stare at their mobiles .
ISTP	The idea of regretting not doing this seemed insane to me . Sitting in the corner at a bar at age 60 , saying : 'I could 've been Bond . Buy me a drink . ' That 's the saddest place I could be . At least now at 60 I can say : 'I was Bond . Now buy me a drink . '
INFJ	It 's not the normal way to look at things but I experienced death at a really young age and because of that it 's been part of my mental landscape that death is really very possible .
INFJ	I 've an enormous respect for my mother who at the age of 39 raised three children , and I grew up with my grandmother in the household . And so it was a really strong household of women - my poor brother ! It was great growing up with so many generations of women .
ENFJ	It lies in human nature that where you experience your first laughs , you also remember the age kindly .
ESFP	Michelle Pfeiffer has n't been finding a lot of work recently because she does n't like what a woman her age is offered . That 's a real double standard . You get Sean Connery , who gets older and older , still playing opposite young ladies , but it does n't work the other way around .
ENTJ	Even one voice can be heard loudly all over the world in this day and age .
ENTJ	At this age , I should be leading a quiet life .
ISFJ	No , but way before that , I 've been doing little dances in movies for years . Yeah , that was an amazing chance . You know , at my age to be able to do a music dance video , very unusual .
ISFJ	There probably are n't a lot of actors my age who tap dance .
ISTP	I started auditioning when I was about 10 and I did n't get my first job until I was 12 , and two years at that age is really hard .
INTJ	I think women get caught up too much in having a plan - 'I 'm going to get married at this age I 'm going to have a kid at this age ' - and then they just try to find a guy who will fit into that picture . I do n't want my life to be based on that .
ENFP	I think you ca n't really escape any kind of spiritual education as a child , whether it 's New Age or Judaism or Buddhism or whatever it is . You ca n't escape it , even if you completely disagree with it , you still have it as a foundation that you base things off of .
ESFJ	We live in an age , in an era where there is so much negativity , there is so much violence in the world , there is so much unrest and people are at war , that I wanted to promote the word love and red signifies love .
INFP	At a young age , I was interested in comic books , which was really how I learnt to read . The name Cage came from a comic book character called Power Man .
ESFP	I ca n't wait to be that age and hanging out with a bunch of people hanging out all day playing golf and going to the beach , all my own age . We 'd be laughing and having a good time and getting loopy on our prescription drugs . Driving golf carts around . I ca n't wait .
ESFP	I would love a family . I 'm at the age where the wish for a child gets stronger . But who knows .
ESFP	I love physical kinds of comedy and getting down and dirty and doing stunts . When I was growing up , I was always getting into fights with guys and usually punching out boys my age because I was a lot bigger and tougher . So I 'm naturally accustomed to putting myself into the headspace of a girl who can take care of herself .
ENTJ	Maybe it is something to do with age , but I have become fonder of poetry than of prose .
INFJ	I grew up on the golden age of children 's TV .
INFJ	You need some insecurity if you 're an actor . It keeps the pot boiling . I have n't yet started to think about retiring . I was shocked when I heard about Paul Newman retiring at age 82 . Most actors just fade away like old soldiers .
INFP	The age thing really bugs me . Do people have more of a right to not like what I say because I 'm 19 ?
INTP	By the age of 9 or 10 , I knew that I had to cut my own cloth and make my own way .
INTP	When you 're my age and you see a story , you better go for it pretty quickly . I 'd just like to get a few more novels under my belt .
INTP	I do n't know whether it 's age or maturity , but I certainly find myself committed more and more to the looser forms of Western democracy at any price .
INFP	I try to write lyrics so that they wo n't age , which sort of leaves you with the big subjects like death and love and sex and violence .
ENTP	In the modern media age we are rarely surprised by what we see . Whether it 's on television or film or in the theatre , everything is so advertised , so trailed , that most entertainment is merely what you thought it was going to be like .
INFP	Maybe I 'll be a feminist in my old age .
INFP	I feel the 21st century is another new age . Not only can we collaborate again with nature , but we have to . It 's an emergency .
ISFP	I 'd date someone younger or older age does n't matter to me . Or looks , really - it 's all about maturity .
ISTP	I wanted to be a forest ranger or a coal man . At a very early age , I knew I did n't want to do what my dad did , which was work in an office .
ISTP	Parenting is an impossible job at any age .
INFP	You get to a certain age and you just want to prove that you can still rock - that you 've still got it .
INFP	I always thought that I might retire from any form of sexuality by the age of 40 and just become a dignified older person .
INFP	Well , once you 've resigned yourself to the fact that you are the more mature pop performer and you 're past the age you ever thought you would do it , you might as well do it as long as you can . As long as I can still lift a microphone , then I 'll do it , you know .
ESTJ	I think it 's hard , the fact that there 's a certain age that we ca n't have kids anymore .
ENFP	My mother was 45 when she had me , so when I was in high school my parents were the same age as my friends ' grandparents .
ISTP	Despite what anti-aging ads say , growing older can be better . I feel better in my skin , 100 percent . You have greater effects of gravity , but the better sense of yourself you have is something I would n't trade . Women who lie about their age - 'why ? '
ISTP	For the moment I prefer to be a beautiful woman of my age than try desperately to look 30 .
INFJ	To write a story about New York that only deals with people in your age and socioeconomic bracket , that feels dishonest to me . So much of New York comes from everyone bumping into each other .
ESFP	I 've always been intrigued by color and by interesting hair . I was one of those weird little girls doing my own hair at the age of 9 . I was , like , getting weird gels and new brushes and cornrow holders . I would tweak and perm at the age of 13 .
ISTP	My parents got married late and they had kids late , so I never felt a social or cultural thing to be married or pregnant or a homeowner by a certain age .
ISTP	I 'm a pretty big dork . It 's crazy . I 'm one of those people who grew up with all kinds of musicals , but I was right at that age where 'Rent ' was a big deal for me and for my friends .
ISTP	My parents were really , really cool about supporting what I wanted to do at a really young age . I think I was about 10 when I caught the bug . They would drive me down to New York if there were auditions . When I was 12 , I did this show on Broadway called 'High Society , ' so we moved to New York for the run of that .
INFP	Well , my son really loves wildlife . And everytime he draws a polar bear I want to tell him there probably wo n't any by the time ... he 's my age . That 's kinda hard to deal with .
INFP	Traveling to Russia and Germany and being able to see the world at a young age was really cool for me , and I really liked that .
ESFP	I think the most exciting thing is that you expect people our age to know the music , but actually a lot of kids know the music , and if anything is left , we have left really good music , and that 's the important part , not the mop-tops or whatever .
INTP	It is strange to be known so universally and yet to be so lonely .
ISFP	It 's often just enough to be with someone . I do n't need to touch them . Not even talk . A feeling passes between you both . You 're not alone .
ISTJ	Associate with men of good quality if you esteem your own reputation for it is better to be alone than in bad company .
ISFP	I restore myself when I 'm alone .
ISFP	I have to be alone very often . I 'd be quite happy if I spent from Saturday night until Monday morning alone in my apartment . That 's how I refuel .
ISFP	I do n't want to be alone , I want to be left alone .
ESFP	You can not be lonely if you like the person you 're alone with .
ENFP	If it 's true that our species is alone in the universe , then I 'd have to say the universe aimed rather low and settled for very little .
INTJ	Every man must do two things alone he must do his own believing and his own dying .
ESFJ	Loneliness is my least favorite thing about life . The thing that I 'm most worried about is just being alone without anybody to care for or someone who will care for me .
ESFJ	I finally faced the fact that it is n't a crime not having friends . Being alone means you have fewer problems .
INFP	The only real progress lies in learning to be wrong all alone .
INTJ	If you are lonely when you 're alone , you are in bad company .
ENTP	We are rarely proud when we are alone .
INTJ	It 's an interesting combination : Having a great fear of being alone , and having a desperate need for solitude and the solitary experience . That 's always been a tug of war for me .
ENFP	Still and all , why bother ? Here 's my answer . Many people need desperately to receive this message : I feel and think much as you do , care about many of the things you care about , although most people do not care about them . You are not alone .
ISFP	There 's a tremendous difference between alone and lonely . You could be lonely in a group of people . I like being alone . I like eating by myself . I go home at night and just watch a movie or hang out with my dog . I have to exert myself and really say , oh God , I 've got to see my friends 'cause I 'm too content being by myself .
ISFP	The best part about being alone is that you really do n't have to answer to anybody . You do what you want .
INFP	I have so many different personalities in me and I still feel lonely .
ISTJ	Every man is born as many men and dies as a single one .
INFP	I think I jump around more when I 'm alone .
ISFP	For beautiful eyes , look for the good in others for beautiful lips , speak only words of kindness and for poise , walk with the knowledge that you are never alone .
INFJ	Before the throne of the Almighty , man will be judged not by his acts but by his intentions . For God alone reads our hearts .
ISFP	It 's better to be unhappy alone than unhappy with someone - so far .
ISTJ	Nothing in this world can take the place of persistence . Talent will not nothing is more common than unsuccessful people with talent . Genius will not unrewarded genius is almost a proverb . Education will not the world is full of educated failures . Persistence and determination alone are omnipotent .
INFJ	Every government degenerates when trusted to the rulers of the people alone . The people themselves are its only safe depositories .
INFJ	It is error alone which needs the support of government . Truth can stand by itself .
ENFP	The best remedy for those who are afraid , lonely or unhappy is to go outside , somewhere where they can be quiet , alone with the heavens , nature and God . Because only then does one feel that all is as it should be .
INTJ	Our Lord has written the promise of resurrection , not in books alone , but in every leaf in springtime .
ESFP	I think this is the most extraordinary collection of talent , of human knowledge , that has ever been gathered at the White House - with the possible exception of when Thomas Jefferson dined alone .
INFJ	One travels more usefully when alone , because he reflects more .
ENTP	Each player must accept the cards life deals him or her : but once they are in hand , he or she alone must decide how to play the cards in order to win the game .
ISTJ	It is better to be alone than in bad company .
INTJ	Perhaps I know best why it is man alone who laughs he alone suffers so deeply that he had to invent laughter .
ENTP	To Follow by faith alone is to follow blindly .
ESFP	Unconditional war can no longer lead to unconditional victory . It can no longer serve to settle disputes ... can no longer be of concern to great powers alone .
ISFP	I have noticed ... that men usually leave married women alone and are inclined to treat all wives with respect . This is no great credit to married women .
ISFP	I am alone I am always alone no matter what .
ISFP	Some of my foster families used to send me to the movies to get me out of the house and there I 'd sit all day and way into the night . Up in front , there with the screen so big , a little kid all alone , and I loved it . I loved anything that moved up there and I did n't miss anything that happened and there was no popcorn either .
ISFP	A woman ca n't be alone . She needs a man . A man and a woman support and strengthen each other . She just ca n't do it by herself .
ISFP	I used to think as I looked out on the Hollywood night , 'There must be thousands of girls sitting alone like me dreaming of being a movie star . ' But I 'm not going to worry about them . I 'm dreaming the hardest .
INTJ	Reason is not automatic . Those who deny it can not be conquered by it . Do not count on them . Leave them alone .
INTJ	The doer alone learneth .
INTJ	God writes the Gospel not in the Bible alone , but also on trees , and in the flowers and clouds and stars .
ISTJ	It is far better to be alone , than to be in bad company .
INFP	Ah , mon cher , for anyone who is alone , without God and without a master , the weight of days is dreadful .
INTJ	Grant that I may not pray alone with the mouth help me that I may pray from the depths of my heart .
ENTP	Time , which alone makes the reputation of men , ends by making their defects respectable .
INTJ	Blood alone moves the wheels of history .
ISTP	I mean , I 've always been a libertarian . Leave everybody alone . Let everybody else do what they want . Just stay out of everybody else 's hair .
ISFJ	Even though I love solar and love wind , like most people do , I like the renewable sources , they alone are not going to get America energy independent .
INTJ	There are two types of poor people , those who are poor together and those who are poor alone . The first are the true poor , the others are rich people out of luck .
ISFP	I do n't think I could live without hair , makeup and styling , let alone be the performer I am . I am a glamour girl through and through . I believe in the glamorous life and I live one .
ISTJ	Just as a cautious businessman avoids investing all his capital in one concern , so wisdom would probably admonish us also not to anticipate all our happiness from one quarter alone .
ESFJ	When I decided to be a singer , my mother warned me I 'd be alone a lot . Basically we all are . Loneliness comes with life .
ESTJ	No nation can meet the world 's challenges alone .
ISTJ	No enterprise can exist for itself alone . It ministers to some great need , it performs some great service , not for itself , but for others or failing therein , it ceases to be profitable and ceases to exist .
INTJ	The radiation left over from the Big Bang is the same as that in your microwave oven but very much less powerful . It would heat your pizza only to minus 271.3*C - not much good for defrosting the pizza , let alone cooking it .
INTP	Woman is fine for her own satisfaction alone . No man will admire her the more , no woman will like her the better for it . Neatness and fashion are enough for the former , and a something of shabbiness or impropriety will be most endearing to the latter .
INTP	A well-instructed people alone can be permanently a free people .
ESFP	Success comes when people act together failure tends to happen alone .
ISFP	Thank you for leaving us alone but giving us enough attention to boost our egos .
INTP	The two operations of our understanding , intuition and deduction , on which alone we have said we must rely in the acquisition of knowledge .
INTJ	Change alone is unchanging .
INFP	Plant and your spouse plants with you weed and you weed alone .
ESTP	Early on , if I was alone two three nights in a row , I 'd start writing poems about suicide .
INFP	When you 're surrounded by all these people , it can be even lonelier than when you 're by yourself . You can be in a huge crowd , but if you do n't feel like you can trust anybody or talk to anybody , you feel like you 're really alone .
ESTP	The momentum of freedom in our world is unmistakable - and it is not carried forward by our power alone . We can trust in that greater power Who guides the unfolding of the years . And in all that is to come , we can know that His purposes are just and true .
ISFP	I do n't even know how to use a parking meter , let alone a phone box .
INTP	To the press alone , chequered as it is with abuses , the world is indebted for all the triumphs which have been gained by reason and humanity over error and oppression .
INTP	To love our neighbor as ourselves is such a truth for regulating human society , that by that alone one might determine all the cases in social morality .
INFP	Sensual love deceives one as to the nature of heavenly love it could not do so alone , but since it unconsciously has the element of heavenly love within it , it can do so .
INFP	For what Harley Street specialist has time to understand the body , let alone the mind or both in combination , when he is a slave to thirteen thousand a year ?
INFP	Rigid , the skeleton of habit alone upholds the human frame .
INFP	It is not necessary that you leave the house . Remain at your table and listen . Do not even listen , only wait . Do not even wait , be wholly still and alone . The world will present itself to you for its unmasking , it can do no other , in ecstasy it will writhe at your feet .
ISFJ	I 'm done with men ... I 'm going to be alone . I have no luck with relationships . I do n't think I 'm made for marriage .
ENTP	No woman has to be a victim of physical abuse . Women have to feel like they are not alone .
ESFP	Victims always feel alone and helpless .
ISFP	It 's time to end the cruel slaughter of whales and leave these magnificent creatures alone .
ENFP	The best thing I 've learned is , if you 're going out , never go out alone - you leave yourself vulnerable . If you 've got someone else there you trust , they can say , be wary of that person . I probably used to be too trusting of people .
ISFP	Another thing to do with the blues is how they were recorded . They were done on the quick , and some of that stuff was made on wire , not even tape , let alone digital .
ENTP	This avidity alone , of acquiring goods and possessions for ourselves and our nearest friends , is insatiable , perpetual , universal , and directly destructive of society .
ESFJ	If I want to be alone , some place I can write , I can read , I can pray , I can cry , I can do whatever I want - I go to the bathroom .
ENFP	I love clothes , but I do n't know what to put on myself , let alone others . I have a lot of help getting dressed .
ISFJ	Testing oneself is best when done alone .
INFP	If I was writing songs just for me I 'd only play them in my living room , alone .
ESTP	The majority does not rule in America , but the minority should n't hijack it . And it 's because we 're afraid . They have isolated us and made us feel as though we 're alone . We 're not .
ENTP	Belief is nothing but a more vivid , lively , forcible , firm , steady conception of an object , than what the imagination alone is ever able to attain .
INFJ	Where I come from , it was a heresy to say you wanted to be in movies , leave alone American movies .
ENTJ	As strong as the United States is , we ca n't deal with terrorism alone .
ESFP	I get a friend to travel with me ... I need somebody to bring me back to who I am . It 's hard to be alone .
ENFJ	U2 is an original species ... there are colours and feelings and emotional terrain that we occupy that is ours and ours alone .
ESTP	I 'm a dad , and I no longer see a way for my kids to even inherit the money that I 'm making , let alone go out there , have an idea , and create it in their own lifetime .
ENTP	I absolutely relate to being alone in squalor , trying to come up with something adequate . I relate to that , and I 've been known to crawl out of bed and drink out of a 2-liter bottle of Diet Coke .
ISFP	I never knew I 'd be in a musical , let alone win an award for one .
INFP	I got a lot of problems , but I 'm really good at intuiting what I need to do to be happy with whatever I create . I know when to stop myself , I know when to start , I know when to leave something alone . I guess I just kind of indulge that completely , and so I just take my time .
ESTP	What I 'm trying to do is get this message out about self-empowerment , entrepreneurial spirit and true Americanism - the way we were when we changed the world , when Edison was alone , failing his 2,000th time on the lightbulb .
ESTP	A country is made not by policy alone , but by its music , its entertainment shows , all of it .
INFP	Because for whatever reason , even though I want to stay home all the time and be left alone , I want to tell the world who I am now .
ENTP	I do n't think I ever got the hang of the writers ' room . I love collaborating with people , but I really do my best work alone , and I think I would want to - if I did something again , I think I 'd want to take total ownership the way Aaron Sorkin or David Kelley does .
ENFJ	The attempt to devote oneself to literature alone is a most deceptive thing , and often , paradoxically , it is literature that suffers for it .
ENFJ	Our future can not depend on the government alone . The ultimate solutions lie in the attitudes and the actions of the American people .
ISTJ	The Fuhrer alone is the present and future German reality and its law . Learn to know ever more deeply : from now on every single thing demands decision , and every action responsibility .
ESFP	The music industry is a strange combination of having real and intangible assets : pop bands are brand names in themselves , and at a given stage in their careers their name alone can practically gaurantee hit records .
INFJ	He alone is free who lives with free consent under the entire guidance of reason .
INFJ	Only that thing is free which exists by the necessities of its own nature , and is determined in its actions by itself alone .
ESFJ	When I decided to be a singer , my mother warned me I 'd be alone a lot . Basically we all are .
